;;;;;;;;;;;;;;
MarkaKodu;TipKodu;MarkaAdı;TipAdı;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013
154;489;VOLVO;C30 2.0 D4 ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;490;VOLVO;C70 2.5 T5 ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;844777
154;491;VOLVO;C70 2.0 D4 ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;909029
154;492;VOLVO;S40 2.0 D4 GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;493;VOLVO;S60 2.0 T5 PREMIUM POWERSHIFT;0;0;0;0;0;0;0;0;0;0;0
154;494;VOLVO;S60 2.0 T5 ADVANCE POWERSHIFT;0;0;0;0;0;0;0;0;719365;601358;568655
154;495;VOLVO;S60 T6 AWD PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;496;VOLVO;S60 T6 AWD ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;601461
154;497;VOLVO;S60 1.6 D2 DRIVE;0;0;0;0;0;0;0;0;684898;569848;536515
154;498;VOLVO;S60 1.6 D2 DRIVE PREMIUM;0;0;0;0;0;0;0;0;701717;585125;552776
154;499;VOLVO;S60 1.6 D2 DRIVE ADVANCE;0;0;0;0;0;0;0;0;718344;601358;568987
154;500;VOLVO;S60 2.0 D3 ADVANCE;0;0;0;0;0;0;0;0;0;0;0
154;501;VOLVO;S80 1.6 T4 PREMIUM POWERSHIFT;0;0;0;0;0;0;0;0;809324;688381;592674
154;502;VOLVO;S80 1.6 T4 ADVANCE POWERSHIFT;0;0;0;0;0;0;0;0;828508;708503;610531
154;503;VOLVO;S80 2.0 T5 PREMIUM POWERSHIFT;0;0;0;0;0;0;0;0;0;0;0
154;504;VOLVO;S80 2.0 T5 ADVANCE POWERSHIFT;0;0;0;0;0;0;0;0;835174;714904;617671
154;505;VOLVO;S80 T6 AWD PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;506;VOLVO;S80 T6 AWD ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;855111;734359;637047
154;507;VOLVO;S80 T6 AWD EXECUTIVE GEARTRONIC;0;0;0;0;0;0;0;0;868367;746821;649997
154;508;VOLVO;S80 2.0 D3 PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;509;VOLVO;S80 2.0 D3 ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;510;VOLVO;S80 2.4 D5 AWD ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;865035;745061;646900
154;512;VOLVO;V60 1.6 T4 PREMIUM POWERSHIFT;0;0;0;0;0;0;0;0;618175;536550;504137
154;513;VOLVO;V60 1.6 T4 ADVANCE POWERSHIFT;0;0;0;0;0;0;0;0;638222;555925;523200
154;514;VOLVO;V60 2.0 T5 POWERSHIFT;0;0;0;0;0;0;0;0;0;0;0
154;515;VOLVO;V60 2.0 T5 PREMIUM POWERSHIFT;0;0;0;0;0;0;0;0;0;0;0
154;516;VOLVO;V60 2.0 T5 ADVANCE POWERSHIFT;0;0;0;0;0;0;0;0;651627;569879;536184
154;517;VOLVO;V60 2.0 T5 R-DESIGN POWERSHIFT;0;0;0;0;0;0;0;0;701573;617706;585215
154;518;VOLVO;V60 T6 AWD PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;519;VOLVO;V60 T6 AWD ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;549547
154;520;VOLVO;V60 T6 AWD R-DESIGN GEARTRONIC;0;0;0;0;0;0;0;0;0;0;568448
154;521;VOLVO;V60 1.6 DRIVE;0;0;0;0;0;0;0;0;0;0;0
154;522;VOLVO;V60 1.6 DRIVE PREMIUM;0;0;0;0;0;0;0;0;0;0;0
154;523;VOLVO;V60 1.6 DRIVE ADVANCE;0;0;0;0;0;0;0;0;0;0;0
154;524;VOLVO;V60 2.0 D3 GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;525;VOLVO;V60 2.0 D3 PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;526;VOLVO;V60 2.0 D3 ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;527;VOLVO;V60 2.0 D3 R-DESIGN GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;528;VOLVO;V60 2.4 D5 AWD GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;529;VOLVO;V60 2.4 D5 AWD PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;530;VOLVO;V60 2.4 D5 AWD ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;594606
154;531;VOLVO;V60 2.4 D5 AWD R-DESIGN AWD GEARTRONIC;0;0;0;0;0;0;0;0;0;0;614435
154;532;VOLVO;V70 1.6 T4 PREMIUM POWERSHIFT;0;0;0;0;0;0;0;0;0;0;563463
154;533;VOLVO;V70 2.0 T5 PREMIUM POWERSHIFT;0;0;0;0;0;0;0;0;0;0;0
154;534;VOLVO;V70 2.0 D3 PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;535;VOLVO;XC60 2.0 T5 POWERSHIFT;0;0;0;0;0;0;0;0;0;0;0
154;536;VOLVO;XC60 2.0 T5 POWERSHIFT PREMIUM;0;0;0;0;0;0;0;0;0;0;792943
154;537;VOLVO;XC60 2.0 T5 ADVANCE POWERSHIFT;0;0;0;0;0;0;0;0;0;0;812326
154;538;VOLVO;XC60 2.0 T5 R-DESIGN POWERSHIFT;0;0;0;0;0;0;0;0;0;0;844777
154;540;VOLVO;XC60 T6 AWD PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;796006
154;541;VOLVO;XC60 T6 AWD ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;815572
154;542;VOLVO;XC60 T6 AWD R-DESIGN GEARTRONIC;0;0;0;0;0;0;0;0;0;0;839276
154;543;VOLVO;XC60 2.0 D3 GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;544;VOLVO;XC60 2.0 D3 PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;545;VOLVO;XC60 2.0 D3 ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;546;VOLVO;XC60 2.0 D3 R-DESIGN GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;547;VOLVO;XC60 2.0 D3 VOLVO OCEAN RACE  GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;549;VOLVO;XC60 2.4 D5 AWD PREMIUM GEARTRONIC;0;0;0;0;0;0;1372181;1172055;1088644;929142;831735
154;550;VOLVO;XC60 2.4 D5 AWD ADVANCE GEARTRONIC;0;0;0;0;0;0;1391836;1191366;1109669;948528;851269
154;551;VOLVO;XC60 2.4 D5 AWD R-DESIGN GEARTRONIC;0;0;0;0;0;0;0;1225059;1141911;980975;883064
154;552;VOLVO;XC60 2.4 D5 AWD VOLVO OCEAN RACE GEARTR.;0;0;0;0;0;0;0;0;0;0;916158
154;553;VOLVO;XC70 2.0 D3 PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;554;VOLVO;XC70 2.0 D3 ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;0;0;0
154;555;VOLVO;XC70 2.4 D5 AWD PREMIUM GEARTRONIC;0;0;0;0;0;0;0;0;0;0;881461
154;556;VOLVO;XC70 2.4 D5 AWD ADVANCE GEARTRONIC;0;0;0;0;0;0;0;0;1158425;997357;899843
154;557;VOLVO;XC70 2.4 D5 AWD VOLVO OCEAN RACE GEARTR.;0;0;0;0;0;0;0;0;0;0;965834
154;558;VOLVO;XC90 2.4 D5 AWD GEARTRONIC (200);0;0;0;0;0;0;0;0;0;0;893523
154;559;VOLVO;XC90 2.4 D5 AWD R-DESIGN GEARTRONIC;0;0;0;0;0;0;0;0;0;0;909696
175;14;FORD /USA;MUSTANG GT COUPE 4.6i V8;0;0;0;0;0;0;0;0;0;0;0
175;15;FORD /USA;MUSTANG GT CONVERTIBLE 4.6i V8;0;0;0;0;0;0;0;0;0;0;0
175;21;FORD /USA;LINCOLN TOWN CAR CARTIER;0;0;0;0;0;0;0;0;0;0;0
175;25;FORD /USA;ESCAPE 2.3 XLS 4WD;0;0;0;0;0;0;0;0;0;0;0
175;27;FORD /USA;MUSTANG 4.0;0;0;0;0;0;0;0;0;0;0;0
175;29;FORD /USA;EXPLORER 4.0 LIMITED;0;0;0;0;0;0;0;0;0;0;0
175;30;FORD /USA;F 450 LARIAT CREW CAB 4x4 KAMYON 6.4 TD;0;0;0;0;0;0;0;0;0;0;0
175;33;FORD /USA;F 350 6.4 KAMYON;0;0;0;0;0;0;0;0;0;0;0
175;34;FORD /USA;FLEX 3.5 LIMITED;0;0;0;0;0;0;0;0;0;0;1703609
175;35;FORD /USA;F 350 LARIAT KAMYON;0;0;0;0;0;0;0;0;0;0;0
175;1001;FORD /USA;F 650 KAMYON;0;0;0;0;0;0;0;0;0;0;0
175;1004;FORD /USA;F 150 XLT 4x4 KAMYON;0;0;0;0;0;0;0;0;0;0;0
175;1005;FORD /USA;MUSTANG COUPE 3.7;0;0;0;0;0;0;0;0;0;0;0
175;1007;FORD /USA;MUSTANG GT 500 SHELBY;0;0;0;0;0;0;0;0;0;0;3780743
175;1008;FORD /USA;F350 6.7 KAMYON;0;0;0;0;0;0;0;0;0;0;0
175;1011;FORD /USA;FLEX 3.5;0;0;0;0;0;0;0;0;0;0;0
175;1014;FORD /USA;MUSTANG 2.3 ECOBOOST;0;0;0;0;0;0;0;2759527;2409109;2108381;0
175;1015;FORD /USA;F 550 4x4 CREW CHAS CAB D 6.7 KAMYONET;0;0;0;0;0;0;0;0;0;0;2930986
175;1016;FORD /USA;MUSTANG GT 5.0;0;0;0;0;0;0;0;0;3493744;2798004;2471055
175;1017;FORD /USA;EXPLORER 3.6;0;0;0;0;0;0;0;0;0;2721894;0
175;1018;FORD /USA;MUSTANG FASTBACK 2.3 A/T;0;0;0;4519607;3967352;3552793;3171534;2920158;2879145;0;0
175;1019;FORD /USA;MUSTANG CONVERTIBLE 2.3 A/T;0;0;0;0;0;0;3478548;2920158;2879145;0;0
175;1020;FORD /USA;MUSTANG FASTBACK 5.0 A/T;0;0;0;0;0;0;3574320;3226824;2977297;0;0
175;1021;FORD /USA;MUSTANG CONVERTIBLE 5.0 A/T;0;0;0;0;0;0;3891866;3520867;3240591;0;0
175;1023;FORD /USA;F150 4x4 SUPERCAB LARIAT 2.7 KAMYONET;0;0;0;0;0;0;0;2068100;0;0;0
175;1024;FORD /USA;MUSTANG FASTBACK 2.3;0;0;0;0;0;0;2975776;2537796;0;0;0
175;1025;FORD /USA;MUSTANG CONVERTIBLE 2.3;0;0;0;0;0;0;3264676;2798973;0;0;0
175;1026;FORD /USA;MUSTANG FASTBACK 5.0;0;0;0;0;0;0;3379250;3012889;0;0;0
175;1027;FORD /USA;MUSTANG CONVERTIBLE 5.0;0;0;0;0;0;0;3697458;3304215;0;0;0
175;1028;FORD /USA;EXPEDITION 5.4 V8;0;0;0;0;0;0;0;0;0;0;0
175;1029;FORD /USA;EXPLORER 4WD 3.5;0;0;0;0;0;0;0;0;0;0;1903774
175;1030;FORD /USA;MUSTANG MCA FASTBACK 5.0 GT A/T;0;0;0;0;0;4089190;0;0;0;0;0
175;1031;FORD /USA;F150 4x4 5.0 KAMYONET;0;0;0;0;0;0;0;0;0;0;1636004
175;1032;FORD /USA;GT;0;0;0;61898714;0;0;0;0;0;0;0
175;1033;FORD /USA;F150 RAPTOR 4x4 3.5;0;0;0;3789170;0;0;0;0;0;0;0
175;1034;FORD /USA;F450 SUPERCREW LIMITED 6.7 DIZEL KAMYON;0;0;0;3504590;0;0;0;0;0;0;0
175;1035;FORD /USA;ESCAPE 3.0;0;0;0;0;0;0;0;0;0;0;0
175;1036;FORD /USA;MUSTANG MACH-E AWD PREMIUM EXTENDED RANGE;0;3299763;3028256;0;0;0;0;0;0;0;0
175;1037;FORD /USA;ESCAPE 1.5 ECOBOOST;0;0;0;0;779923;0;0;0;0;0;0
175;1038;FORD /USA;F 150 XLT 2.7 (N1G);0;0;2662132;0;0;0;0;0;0;0;0
175;1039;FORD /USA;EXPLORER 3.5 (365);0;0;0;0;0;0;2129647;0;0;0;0
175;1041;FORD /USA;EXPEDITION LS 3.5;0;0;0;0;0;0;0;0;1902115;0;0
175;1042;FORD /USA;BRONCO 2.3;0;3353906;0;0;0;0;0;0;0;0;0
177;1001;HYUNDAI;HD 35 KAMYONET EURO4;0;0;0;0;0;0;0;0;0;0;0
177;1002;HYUNDAI;HD 75 UZUN SASI EURO4;0;0;0;0;0;0;0;0;0;0;0
177;1003;HYUNDAI;i20 TROY 1.2 TEAM;0;0;0;0;0;0;0;0;0;0;0
177;1004;HYUNDAI;i20 TROY 1.4 CRDi TEAM (75);0;0;0;0;0;0;0;0;0;0;0
177;1005;HYUNDAI;i20 TROY 1.4 CVVT TEAM;0;0;0;0;0;0;0;0;0;0;0
177;1006;HYUNDAI;i20 TROY 1.4 CVVT TEAM OV;0;0;0;0;0;0;0;0;0;0;0
177;1007;HYUNDAI;i10 1.1 MODE;0;0;0;0;0;0;0;0;0;0;0
177;1008;HYUNDAI;i10 1.1 PRIME OV;0;0;0;0;0;0;0;0;0;0;0
177;1009;HYUNDAI;ELANTRA 1.6 D-CVVT MODE PLUS;0;0;0;0;0;0;0;0;0;0;387271
177;1010;HYUNDAI;ELANTRA 1.6 D-CVVT MODE PLUS OV;0;0;0;0;0;0;0;0;0;0;376841
177;1011;HYUNDAI;ELANTRA 1.6 D-CVVT PRIME PLUS OV;0;0;0;0;0;0;0;0;0;0;386759
177;1012;HYUNDAI;ACCENT BLUE 1.4 CVVT MODE PLUS;0;0;0;0;0;0;0;0;0;322057;310460
177;1013;HYUNDAI;ACCENT BLUE 1.4 CVVT MODE PLUS OV;0;0;0;0;0;0;0;0;0;0;324131
177;1014;HYUNDAI;ACCENT BLUE 1.6 CRDI MODE PLUS;0;0;0;0;0;463547;418341;396294;364508;352503;340501
177;1015;HYUNDAI;ACCENT BLUE 1.6 CRDI MODE PLUS OV;0;0;0;0;0;0;0;0;0;367447;340501
177;1016;HYUNDAI;i30 1.6 GDI STYLE;0;0;0;0;0;0;0;434415;415790;405041;384147
177;1017;HYUNDAI;i30 1.6 GDI STYLE OV;0;0;0;0;0;0;0;0;0;434257;427727
177;1018;HYUNDAI;i30 1.6 GDI ELITE;0;0;0;0;0;0;0;444304;405401;367348;345460
177;1019;HYUNDAI;i30 1.6 GDI ELITE OV;0;0;0;0;0;0;0;0;0;480351;474074
177;1020;HYUNDAI;i30 1.6 CRDI STYLE;0;0;0;0;0;552731;532770;507564;482533;358887;354191
177;1021;HYUNDAI;i30 1.6 CRDI STYLE OV;0;0;0;0;0;0;0;0;0;449325;413995
177;1022;HYUNDAI;i30 1.6 CRDI ELITE;0;0;0;0;0;588661;567431;533471;503742;445930;388114
177;1023;HYUNDAI;i30 1.6 CRDI ELITE OV;0;0;0;0;0;0;0;0;0;495982;463416
177;1024;HYUNDAI;i20 1.2 D-CVVT JUMP;0;0;0;0;0;0;0;0;0;285947;282206
177;1025;HYUNDAI;i20 1.2 D-CVVT SENSE;0;0;0;0;0;0;0;0;0;282803;279108
177;1026;HYUNDAI;i20 1.4 CVVT JUMP;0;0;0;0;0;0;0;0;0;0;0
177;1027;HYUNDAI;i20 1.4 CVVT JUMP OV;0;0;0;0;0;0;0;0;0;353859;349232
177;1028;HYUNDAI;i20 1.4 CVVT SENSE;0;0;0;0;0;0;0;0;0;0;0
177;1029;HYUNDAI;i20 1.4 CVVT SENSE OV;0;0;0;0;0;0;0;0;0;373111;368232
177;1030;HYUNDAI;i20 1.4 CVVT TUNE;0;0;0;0;0;0;0;0;0;0;0
177;1031;HYUNDAI;i20 1.4 CVVT TUNE OV;0;0;0;0;0;0;0;0;0;0;332653
177;1032;HYUNDAI;i20 1.4 CVVT ELITE;0;0;0;0;0;0;0;0;0;0;0
177;1033;HYUNDAI;i20 1.4 CVVT ELITE OV;0;0;0;0;0;0;0;0;0;393859;351350
177;1034;HYUNDAI;i20 1.4 CRDI JUMP;0;0;0;0;0;0;0;0;0;351325;278283
177;1035;HYUNDAI;i20 1.4 CRDI SENSE;0;0;0;0;0;0;0;0;0;300033;271358
177;1036;HYUNDAI;i20 1.4 CRDI TUNE;0;0;0;0;0;0;0;0;0;0;268046
177;1037;HYUNDAI;i20 1.4 CRDI ELITE;0;0;0;0;0;480899;453863;447942;405494;349520;301006
177;1039;HYUNDAI;ix35 2.0 CRDI 4x4 STYLE PLUS OV;0;0;0;0;0;0;0;0;0;0;578005
177;1040;HYUNDAI;ACCENT BLUE 1.6 CRDI BIZ;0;0;0;0;0;0;0;0;338729;333281;305952
177;1041;HYUNDAI;ACCENT BLUE 1.6 CRDI BIZ OV;0;0;0;0;0;0;0;0;0;345829;339052
177;1042;HYUNDAI;i40 1.6 GDI (135) PRIME;0;0;0;0;0;0;0;0;0;483544;434372
177;1043;HYUNDAI;i40 1.7 CRDI (136) EXECUTIVE OV;0;0;0;0;0;0;0;0;683138;577055;523166
177;1044;HYUNDAI;ACCENT BLUE 1.4 CVVT BIZ;0;0;0;0;0;0;0;0;0;0;258733
177;1045;HYUNDAI;ACCENT BLUE 1.4 CVVT BIZ OV;0;0;0;0;0;0;0;0;0;306789;294209
177;1046;HYUNDAI;i30 CW 1.6 CRDI STYLE;0;0;0;0;0;0;0;514513;491005;448703;408654
177;1047;HYUNDAI;i30 CW 1.6 CRDI STYLE OV;0;0;0;0;0;0;0;0;0;467320;431778
177;1048;HYUNDAI;i30 CW 1.6 CRDI ELITE OV;0;0;0;0;0;0;0;0;0;461858;448703
177;1049;HYUNDAI;ELANTRA 1.6 CVVT STYLE;0;0;0;0;0;0;0;0;0;0;365437
177;1050;HYUNDAI;ELANTRA 1.6 CVVT STYLE OV;0;0;0;0;0;0;0;0;0;0;382629
177;1051;HYUNDAI;ELANTRA 1.6 CVVT TUNE;0;0;0;0;0;0;0;0;0;0;373700
177;1052;HYUNDAI;ELANTRA 1.6 CVVT TUNE OV;0;0;0;0;0;0;0;0;0;0;432186
177;1053;HYUNDAI;GENESIS COUPE 2.0 TCI;0;0;0;0;0;0;0;0;0;0;0
177;1054;HYUNDAI;VERACRUZ 3.0 DIZEL;0;0;0;0;0;0;0;0;0;0;0
177;1055;HYUNDAI;i20 1.2 D-CVVT ELITE;0;0;0;0;0;0;0;0;0;0;239319
177;1056;HYUNDAI;i20 1.4 CVVT VISION OV;0;0;0;0;0;0;0;0;0;0;318744
177;1057;HYUNDAI;H100 2.5 STANDART KABIN KAMYONET KASALI E5;0;0;0;0;0;409647;383589;358974;335201;295905;270443
177;1059;HYUNDAI;H100 2.5 CIFT KABIN KAMYONET E5;0;0;0;0;0;0;0;0;341978;313216;278523
177;1060;HYUNDAI;SANTA FE 2.0 CRDI R5 184 EXECUTIVE AT 4x4;0;0;0;0;0;0;1220540;1129197;1045458;939104;755352
177;1061;HYUNDAI;ix35 1.6 GDI STYLE OV;0;0;0;0;0;0;0;0;566160;564333;470131
177;1062;HYUNDAI;ix35 1.6 GDI ELITE;0;0;0;0;0;0;0;0;575231;532734;499899
177;1063;HYUNDAI;ix35 1.6 GDI ELITE OV;0;0;0;0;0;0;0;0;605209;573064;534431
177;1064;HYUNDAI;ix35 2.0 CRDI ELITE 4x4 OV;0;0;0;0;0;0;0;0;759763;635913;611711
177;1066;HYUNDAI;i10 1.0 D-CVVT STYLE;0;0;0;0;0;0;0;320486;320400;312712;283556
177;1067;HYUNDAI;i10 1.0 D-CVVT STYLE OV;0;0;0;0;444393;408836;402876;396969;391160;365695;274821
177;1068;HYUNDAI;i10 1.2 D-CVVT ELITE OV;0;0;0;0;468940;458621;453025;390902;385411;376282;371361
177;1069;HYUNDAI;ACCENT BLUE 1.4 D-CVVT BIZ;0;0;0;0;0;0;0;0;308447;282830;270486
177;1070;HYUNDAI;ACCENT BLUE 1.4 D-CVVT BIZ CVT;0;0;0;0;0;0;0;0;370909;329822;287665
177;1071;HYUNDAI;ACCENT BLUE 1.4 D-CVVT MODE;0;0;0;0;0;0;392076;365870;351960;313886;299866
177;1072;HYUNDAI;ACCENT BLUE 1.4 D-CVVT MODE CVT;0;0;0;0;0;0;0;0;379379;336915;318910
177;1073;HYUNDAI;ACCENT BLUE 1.4 D-CVVT MODE PLUS CVT;0;0;0;0;0;514834;445875;420521;420303;345101;329027
177;1074;HYUNDAI;ACCENT BLUE 1.4 D-CVVT PRIME CVT;0;0;0;0;0;0;476963;439669;414643;366583;343391
177;1075;HYUNDAI;HD75 E5 F140 KAMYON;0;0;0;0;0;0;0;0;0;0;424508
177;1076;HYUNDAI;HD75 E5 F160 KAMYON;0;0;0;0;0;0;0;0;0;460118;434976
177;1077;HYUNDAI;i20 1.4 CVVT GO OV;0;0;0;0;0;0;0;0;0;336340;0
177;1078;HYUNDAI;i10 1.0 STYLE LPG;0;0;0;0;0;0;0;320525;304269;280618;0
177;1079;HYUNDAI;ELANTRA 1.6 D-CVVT STYLE;0;0;0;0;0;499740;492452;458107;456210;421049;0
177;1080;HYUNDAI;ELANTRA 1.6 D-CVVT ELITE OV;0;0;0;0;0;0;0;0;520747;474404;0
177;1081;HYUNDAI;ELANTRA 1.6 CRDI STYLE;0;0;0;0;0;0;0;0;0;365965;0
177;1082;HYUNDAI;ELANTRA 1.6 CRDI STYLE OV;0;0;0;0;0;0;0;0;0;434316;0
177;1083;HYUNDAI;ELANTRA 1.6 CRDI ELITE OV;0;0;0;0;0;0;0;0;487904;476196;0
177;1084;HYUNDAI;ACCENT BLUE 1.4 D-CVVT MODE PLUS;0;0;0;0;0;477406;420746;372619;358563;322057;0
177;1085;HYUNDAI;ACCENT BLUE 1.4 D-CVVT PRIME;0;0;0;0;0;0;439794;407358;387221;343528;0
177;1086;HYUNDAI;i20 1.2 D-CVVT GO;0;0;0;0;0;0;0;0;0;292148;0
177;1087;HYUNDAI;ix35 1.6 GDI STYLE;0;0;0;0;0;0;0;0;566160;514821;470131
177;1088;HYUNDAI;i20 1.2 MPI JUMP;0;0;0;0;0;401161;386716;369836;338429;292148;0
177;1089;HYUNDAI;i20 1.2 MPI STYLE;0;0;0;0;0;422657;417428;398267;379079;369719;0
177;1090;HYUNDAI;i20 1.2 MPI STYLE PANORAMA;0;0;0;0;0;452887;426901;411623;384178;345460;0
177;1091;HYUNDAI;i20 1.2 MPI ELITE BLUE;0;0;0;0;0;444304;415437;405458;383156;324131;0
177;1092;HYUNDAI;i20 1.2 MPI ELITE BLUE PANORAMA;0;0;0;0;0;467957;437535;415437;391268;349341;0
177;1093;HYUNDAI;i20 1.4 MPI JUMP OV;0;0;0;0;0;475915;468976;443017;430714;340823;0
177;1094;HYUNDAI;i20 1.4 MPI STYLE OV;0;0;0;0;0;523303;490446;470849;455809;354959;0
177;1095;HYUNDAI;i20 1.4 MPI STYLE PANORAMA OV;0;0;0;0;0;516431;467957;443876;419668;373949;0
177;1096;HYUNDAI;i20 1.4 MPI ELITE OV;0;0;0;0;0;505021;502567;484820;442481;367348;0
177;1097;HYUNDAI;i20 1.4 MPI ELITE PANORAMA OV;0;0;0;0;0;533471;505021;469780;435817;396258;0
177;1098;HYUNDAI;i20 1.4 CRDI (90) JUMP;0;0;0;0;0;429499;403106;378911;369500;319197;0
177;1099;HYUNDAI;i20 1.4 CRDI (90) STYLE;0;0;0;0;0;479882;436466;428200;402302;332397;0
177;1100;HYUNDAI;i20 1.4 CRDI (90) STYLE PANORAMA;0;0;0;0;0;506373;458959;434565;424261;364836;0
177;1101;HYUNDAI;i30 1.4 MPI BLUE DRIVE;0;0;0;0;0;0;0;465264;425932;381954;0
177;1102;HYUNDAI;i30 1.6 GDI BLUE DRIVE;0;0;0;0;0;0;0;0;0;422644;0
177;1103;HYUNDAI;i30 1.6 CRDi BLUE DRIVE;0;0;0;0;0;0;0;552714;510092;453601;0
177;1104;HYUNDAI;i20 1.4 MPI STYLE+ PANORAMA OV;0;0;0;0;0;0;0;473237;452856;0;0
177;1105;HYUNDAI;i20 1.4 CRDI STYLE+ PANORAMA;0;0;0;0;0;0;0;477868;440326;0;0
177;1106;HYUNDAI;ix35 1.6 GDI DESIGN PACK;0;0;0;0;0;0;0;0;532770;0;0
177;1107;HYUNDAI;ix35 1.6 GDI DESIGN PACK OV;0;0;0;0;0;0;0;0;582847;0;0
177;1108;HYUNDAI;i30 1.6 GDI STYLE DCT;0;0;0;0;0;0;0;519317;491002;0;0
177;1109;HYUNDAI;i30 1.6 GDI DESIGN PACK DCT;0;0;0;0;0;0;0;552862;524391;0;0
177;1110;HYUNDAI;i30 1.6 GDI ELITE DCT;0;0;0;0;0;0;0;595319;549758;0;0
177;1111;HYUNDAI;i30 1.6 T-GDI SPORT;0;0;0;0;0;0;0;647834;562263;0;0
177;1112;HYUNDAI;i30 1.6 CRDI BLUE DRIVE DCT;0;0;0;0;0;0;0;552926;510824;0;0
177;1113;HYUNDAI;i30 1.6 CRDI STYLE DCT;0;0;0;0;0;0;0;596334;505160;0;0
177;1114;HYUNDAI;i30 1.6 CRDI DESIGN PACK DCT;0;0;0;0;0;0;0;621936;566995;0;0
177;1115;HYUNDAI;i30 1.6 CRDI ELITE DCT;0;0;0;0;0;705487;680668;593914;561992;0;0
177;1116;HYUNDAI;i30 CW 1.6 CRDI STYLE DCT;0;0;0;0;0;0;0;622303;556901;0;0
177;1117;HYUNDAI;i30 CW 1.6 CRDI ELITE DCT;0;0;0;0;0;0;0;674224;613705;0;0
177;1118;HYUNDAI;ACCENT BLUE 1.6 CRDI BIZ DCT;0;0;0;0;0;0;0;0;382603;0;0
177;1119;HYUNDAI;ACCENT BLUE 1.6 CRDI MODE DCT;0;0;0;0;0;526598;434190;419936;390093;0;0
177;1120;HYUNDAI;ACCENT BLUE 1.6 CRDI MODE PLUS DCT;0;0;0;0;0;509769;470974;426822;407148;0;0
177;1121;HYUNDAI;ACCENT BLUE 1.6 CRDI PRIME DCT;0;0;0;0;0;579451;561358;459643;438005;0;0
177;1122;HYUNDAI;ELANTRA 1.6 D-CVVT STYLE DESIGN PACK;0;0;0;0;0;0;0;0;447858;0;0
177;1123;HYUNDAI;ELANTRA 1.6 D-CVVT STYLE DESIGN PACK OV;0;0;0;0;0;0;0;0;503058;0;0
177;1124;HYUNDAI;ELANTRA 1.6 CRDI MODE;0;0;0;0;0;0;0;0;462567;0;0
177;1125;HYUNDAI;ELANTRA 1.6 CRDI STYLE DESIGN PACK;0;0;0;0;0;0;0;0;503742;0;0
177;1126;HYUNDAI;ELANTRA 1.6 CRDI STYLE DESIGN PACK OV;0;0;0;0;0;0;0;0;552731;0;0
177;1127;HYUNDAI;H350 PANELVAN;0;0;0;0;0;0;0;0;350898;0;0
177;1128;HYUNDAI;H350 KAMYONET;0;0;0;0;0;0;0;0;322028;0;0
177;1129;HYUNDAI;i20 COUPE 1.4 MPI;0;0;0;0;0;482533;461290;425629;393411;0;0
177;1130;HYUNDAI;i20 COUPE 1.4 MPI OV;0;0;0;0;0;545783;491002;461290;425481;0;0
177;1131;HYUNDAI;i20 1.2 MPI ELITE BLUE SMART;0;0;0;0;0;421261;418136;407586;383581;0;0
177;1132;HYUNDAI;i20 1.2 MPI ELITE BLUE PANORAMA SMART;0;0;0;0;0;490313;447858;433718;409912;0;0
177;1133;HYUNDAI;i20 1.4 MPI ELITE SMART OV;0;0;0;0;0;522833;512522;505322;466909;0;0
